time,healthy_machines,working_machines,spare_machines,busy_repairers,repair_queue,event
15903.406470443217,12,10,2,1,0,failure
15904.615423495772,13,10,3,0,0,repair_complete
15913.392851420274,12,10,2,1,0,failure
15915.44227215031,13,10,3,0,0,repair_complete
15929.785463917628,12,10,2,1,0,failure
15929.862182544333,13,10,3,0,0,repair_complete
15932.288208212749,12,10,2,1,0,failure
15933.163243603649,13,10,3,0,0,repair_complete
15941.493279476557,12,10,2,1,0,failure
15941.566281147925,13,10,3,0,0,repair_complete
15945.007528511162,12,10,2,1,0,failure
15946.443344757905,11,10,1,2,0,failure
15946.766414035264,12,10,2,1,0,repair_complete
15947.526057641428,13,10,3,0,0,repair_complete
15949.90349955188,12,10,2,1,0,failure
15950.143979457223,13,10,3,0,0,repair_complete
15962.418275069609,12,10,2,1,0,failure
15962.680800994704,13,10,3,0,0,repair_complete
15976.774627656492,12,10,2,1,0,failure
15977.06386579571,13,10,3,0,0,repair_complete
15978.459097546203,12,10,2,1,0,failure
15978.684507431155,11,10,1,2,0,failure
15979.123664303026,12,10,2,1,0,repair_complete
15979.917205973137,13,10,3,0,0,repair_complete
15992.27546622371,12,10,2,1,0,failure
15993.093234276708,13,10,3,0,0,repair_complete
15997.284400624767,12,10,2,1,0,failure
15997.566349334036,13,10,3,0,0,repair_complete
15998.643848854997,12,10,2,1,0,failure
16000.471870936793,13,10,3,0,0,repair_complete
16007.089464170685,12,10,2,1,0,failure
16007.40384086364,13,10,3,0,0,repair_complete
16014.109911178512,12,10,2,1,0,failure
16015.613505246258,13,10,3,0,0,repair_complete
16025.810074417606,12,10,2,1,0,failure
16027.60068405982,13,10,3,0,0,repair_complete
16061.86394703987,12,10,2,1,0,failure
16062.94394396752,13,10,3,0,0,repair_complete
16063.478583845274,12,10,2,1,0,failure
16067.407006034493,13,10,3,0,0,repair_complete
16079.371704665286,12,10,2,1,0,failure
16079.694164861032,13,10,3,0,0,repair_complete
16122.090188037942,12,10,2,1,0,failure
16123.024126222761,13,10,3,0,0,repair_complete
16130.63235231619,12,10,2,1,0,failure
16130.637585661054,11,10,1,2,0,failure
16130.903206326197,12,10,2,1,0,repair_complete
16131.681942384603,13,10,3,0,0,repair_complete
16135.337456301044,12,10,2,1,0,failure
16136.233858778165,13,10,3,0,0,repair_complete
16140.641574723955,12,10,2,1,0,failure
16141.172381957196,13,10,3,0,0,repair_complete
16145.58363590967,12,10,2,1,0,failure
16146.370760659694,13,10,3,0,0,repair_complete
16148.164208998433,12,10,2,1,0,failure
16148.792715059886,13,10,3,0,0,repair_complete
16159.996816314302,12,10,2,1,0,failure
16161.825969428257,11,10,1,2,0,failure
16161.863675499299,12,10,2,1,0,repair_complete
16161.922787719792,13,10,3,0,0,repair_complete
16203.01020291217,12,10,2,1,0,failure
16203.127651298426,13,10,3,0,0,repair_complete
16213.092141468662,12,10,2,1,0,failure
16215.67806199176,13,10,3,0,0,repair_complete
16225.876021651542,12,10,2,1,0,failure
16226.27626865185,13,10,3,0,0,repair_complete
16243.967629602077,12,10,2,1,0,failure
16244.162851587505,13,10,3,0,0,repair_complete
16249.12383195359,12,10,2,1,0,failure
16250.603024287286,13,10,3,0,0,repair_complete
16273.213044624485,12,10,2,1,0,failure
16273.309338781151,13,10,3,0,0,repair_complete
16290.631216329404,12,10,2,1,0,failure
16291.244792320042,13,10,3,0,0,repair_complete
16297.508212690309,12,10,2,1,0,failure
16298.179856493969,13,10,3,0,0,repair_complete
16301.469579804372,12,10,2,1,0,failure
16301.617962598497,11,10,1,2,0,failure
16301.660100633278,12,10,2,1,0,repair_complete
16304.850915506111,13,10,3,0,0,repair_complete
16324.05252027803,12,10,2,1,0,failure
16324.734338236987,13,10,3,0,0,repair_complete
16337.68332736875,12,10,2,1,0,failure
16337.77415625803,13,10,3,0,0,repair_complete
16342.387982363354,12,10,2,1,0,failure
16342.624444881727,13,10,3,0,0,repair_complete
16356.612064635428,12,10,2,1,0,failure
16356.699695789233,13,10,3,0,0,repair_complete
16357.638108857473,12,10,2,1,0,failure
16357.709365848794,13,10,3,0,0,repair_complete
16361.939742235865,12,10,2,1,0,failure
16362.788653695174,13,10,3,0,0,repair_complete
16382.686308203194,12,10,2,1,0,failure
16383.134966614567,13,10,3,0,0,repair_complete
16398.78524181149,12,10,2,1,0,failure
16401.604270499756,11,10,1,2,0,failure
16401.80243267131,12,10,2,1,0,repair_complete
16401.906681405766,13,10,3,0,0,repair_complete
16402.289464307836,12,10,2,1,0,failure
16403.932880557182,13,10,3,0,0,repair_complete
16408.862043742556,12,10,2,1,0,failure
16409.723988961126,13,10,3,0,0,repair_complete
16419.71615828377,12,10,2,1,0,failure
16420.858156007795,13,10,3,0,0,repair_complete
16431.627576181174,12,10,2,1,0,failure
16434.57296924419,11,10,1,2,0,failure
16434.691993287794,12,10,2,1,0,repair_complete
16436.87003803087,13,10,3,0,0,repair_complete
16464.899201494885,12,10,2,1,0,failure
16465.116684268607,13,10,3,0,0,repair_complete
16469.241495384307,12,10,2,1,0,failure
16469.397325631326,13,10,3,0,0,repair_complete
16494.24521411808,12,10,2,1,0,failure
16496.291999535297,13,10,3,0,0,repair_complete
16508.045298533056,12,10,2,1,0,failure
16513.603411954515,13,10,3,0,0,repair_complete
16534.264312436375,12,10,2,1,0,failure
16535.129179125164,13,10,3,0,0,repair_complete
16560.510271550695,12,10,2,1,0,failure
16562.174556615544,13,10,3,0,0,repair_complete
16567.754131833823,12,10,2,1,0,failure
16567.995371392735,13,10,3,0,0,repair_complete
16581.44610593001,12,10,2,1,0,failure
16583.679455490914,13,10,3,0,0,repair_complete
16587.742375666785,12,10,2,1,0,failure
16588.723759854318,13,10,3,0,0,repair_complete
16593.804313569417,12,10,2,1,0,failure
16596.147871095265,11,10,1,2,0,failure
16596.39424094677,12,10,2,1,0,repair_complete
16597.527708779748,13,10,3,0,0,repair_complete
16606.241715602533,12,10,2,1,0,failure
16606.904861846706,13,10,3,0,0,repair_complete
16624.394146391438,12,10,2,1,0,failure
16625.53477148509,13,10,3,0,0,repair_complete
16634.51138480064,12,10,2,1,0,failure
16634.701607041443,13,10,3,0,0,repair_complete
16648.765548137817,12,10,2,1,0,failure
16649.026511570853,13,10,3,0,0,repair_complete
16670.58863846758,12,10,2,1,0,failure
16671.440034077877,11,10,1,2,0,failure
16671.503170828393,12,10,2,1,0,repair_complete
16672.696457961458,13,10,3,0,0,repair_complete
16676.005546087083,12,10,2,1,0,failure
16676.663086119817,11,10,1,2,0,failure
16676.687053163576,12,10,2,1,0,repair_complete
16678.28493553613,13,10,3,0,0,repair_complete
16680.680792480245,12,10,2,1,0,failure
16680.75878827099,13,10,3,0,0,repair_complete
16683.833040263366,12,10,2,1,0,failure
16684.669813892942,13,10,3,0,0,repair_complete
16703.601901384583,12,10,2,1,0,failure
16704.55292793727,13,10,3,0,0,repair_complete
16743.24870491388,12,10,2,1,0,failure
16743.67525743081,13,10,3,0,0,repair_complete
16758.40385009861,12,10,2,1,0,failure
16763.451056596543,13,10,3,0,0,repair_complete
16770.659754051307,12,10,2,1,0,failure
16771.192465225875,13,10,3,0,0,repair_complete
16777.97007460514,12,10,2,1,0,failure
16778.660604993613,13,10,3,0,0,repair_complete
16790.070908407033,12,10,2,1,0,failure
16791.83063653762,13,10,3,0,0,repair_complete
16802.688999647304,12,10,2,1,0,failure
16802.72514536653,13,10,3,0,0,repair_complete
16810.646794028697,12,10,2,1,0,failure
16811.365634434504,13,10,3,0,0,repair_complete
16813.924759712085,12,10,2,1,0,failure
16814.432197954768,13,10,3,0,0,repair_complete
16829.179293051282,12,10,2,1,0,failure
16830.095972826955,13,10,3,0,0,repair_complete
16848.513127188533,12,10,2,1,0,failure
16849.414296073395,13,10,3,0,0,repair_complete
16854.420013978786,12,10,2,1,0,failure
16855.485257950986,11,10,1,2,0,failure
16856.029978049402,12,10,2,1,0,repair_complete
16856.6239405219,11,10,1,2,0,failure
16857.117845392782,12,10,2,1,0,repair_complete
16858.322923004853,13,10,3,0,0,repair_complete
16871.3091068923,12,10,2,1,0,failure
16871.381107484885,13,10,3,0,0,repair_complete
16887.434609276832,12,10,2,1,0,failure
16888.010295341377,13,10,3,0,0,repair_complete
16901.664730699573,12,10,2,1,0,failure
16901.733011903056,13,10,3,0,0,repair_complete
16904.936566369095,12,10,2,1,0,failure
16905.272299401764,13,10,3,0,0,repair_complete
16911.854310693343,12,10,2,1,0,failure
16912.01761331597,13,10,3,0,0,repair_complete
16912.49804116509,12,10,2,1,0,failure
16912.85562314054,13,10,3,0,0,repair_complete
16916.756290006786,12,10,2,1,0,failure
16918.57920694266,11,10,1,2,0,failure
16919.073225334094,12,10,2,1,0,repair_complete
16919.298826330833,13,10,3,0,0,repair_complete
16922.896930750987,12,10,2,1,0,failure
16923.07837900983,13,10,3,0,0,repair_complete
16923.977524177757,12,10,2,1,0,failure
16924.674830368112,13,10,3,0,0,repair_complete
16933.869666047456,12,10,2,1,0,failure
16933.96310952169,13,10,3,0,0,repair_complete
16949.567222035657,12,10,2,1,0,failure
16949.989493145178,13,10,3,0,0,repair_complete
16967.17739024535,12,10,2,1,0,failure
16967.374344062795,13,10,3,0,0,repair_complete
16968.990183890357,12,10,2,1,0,failure
16969.852443344196,13,10,3,0,0,repair_complete
16976.344392708586,12,10,2,1,0,failure
16976.542792658336,13,10,3,0,0,repair_complete
16978.722826346406,12,10,2,1,0,failure
16980.555351547304,13,10,3,0,0,repair_complete
16982.50336865672,12,10,2,1,0,failure
16982.50594235356,13,10,3,0,0,repair_complete
16990.683250082646,12,10,2,1,0,failure
16992.68311176046,13,10,3,0,0,repair_complete
17012.09995314244,12,10,2,1,0,failure
17012.117308523688,11,10,1,2,0,failure
17012.626424777183,12,10,2,1,0,repair_complete
17015.40536162759,13,10,3,0,0,repair_complete
17025.046770505738,12,10,2,1,0,failure
17025.920370510914,13,10,3,0,0,repair_complete
17029.140539510365,12,10,2,1,0,failure
17030.058296942527,13,10,3,0,0,repair_complete
17036.033925971926,12,10,2,1,0,failure
17037.466878712014,13,10,3,0,0,repair_complete
17042.9271249283,12,10,2,1,0,failure
17043.79279478194,13,10,3,0,0,repair_complete
17045.515202515715,12,10,2,1,0,failure
17045.581041375262,13,10,3,0,0,repair_complete
17064.7550390738,12,10,2,1,0,failure
17064.923066006606,13,10,3,0,0,repair_complete
17068.8735824364,12,10,2,1,0,failure
17069.204120613293,13,10,3,0,0,repair_complete
17084.08057443073,12,10,2,1,0,failure
17085.36023413577,13,10,3,0,0,repair_complete
17099.745461354745,12,10,2,1,0,failure
17101.31957813442,13,10,3,0,0,repair_complete
17102.476135671746,12,10,2,1,0,failure
17102.731299119238,11,10,1,2,0,failure
17102.874682098995,12,10,2,1,0,repair_complete
17103.60319859652,13,10,3,0,0,repair_complete
17105.926010320123,12,10,2,1,0,failure
17105.989876123494,13,10,3,0,0,repair_complete
17115.161394250757,12,10,2,1,0,failure
17115.410653927465,13,10,3,0,0,repair_complete
17116.0937566591,12,10,2,1,0,failure
17116.885960520907,13,10,3,0,0,repair_complete
17131.57563651562,12,10,2,1,0,failure
17134.181709601617,13,10,3,0,0,repair_complete
17139.723207516134,12,10,2,1,0,failure
17140.351268819897,13,10,3,0,0,repair_complete
17175.984371982093,12,10,2,1,0,failure
17176.42813213268,13,10,3,0,0,repair_complete
17182.88458351319,12,10,2,1,0,failure
17182.885628672204,13,10,3,0,0,repair_complete
17204.411775944827,12,10,2,1,0,failure
17204.443656859916,13,10,3,0,0,repair_complete
17218.72699680574,12,10,2,1,0,failure
17218.992510129647,13,10,3,0,0,repair_complete
17229.642589263887,12,10,2,1,0,failure
17231.815798036096,13,10,3,0,0,repair_complete
17241.317971988046,12,10,2,1,0,failure
17242.138052609356,13,10,3,0,0,repair_complete
17256.284851655935,12,10,2,1,0,failure
17256.682259856378,13,10,3,0,0,repair_complete
17261.528119322138,12,10,2,1,0,failure
17264.247719517232,13,10,3,0,0,repair_complete
17269.904091161996,12,10,2,1,0,failure
17270.530766751675,13,10,3,0,0,repair_complete
17277.30372033246,12,10,2,1,0,failure
17278.133488845368,13,10,3,0,0,repair_complete
17284.8050886559,12,10,2,1,0,failure
17287.265485259104,13,10,3,0,0,repair_complete
17294.57030194518,12,10,2,1,0,failure
17295.052036958336,11,10,1,2,0,failure
17295.211736702688,12,10,2,1,0,repair_complete
17296.531449798622,13,10,3,0,0,repair_complete
17305.837800922298,12,10,2,1,0,failure
17306.130125412947,13,10,3,0,0,repair_complete
17332.285802486313,12,10,2,1,0,failure
17332.653470314395,13,10,3,0,0,repair_complete
17343.489763706588,12,10,2,1,0,failure
17344.05953510608,13,10,3,0,0,repair_complete
17364.384834044038,12,10,2,1,0,failure
17364.978338343113,13,10,3,0,0,repair_complete
17366.79362659806,12,10,2,1,0,failure
17367.566336423435,13,10,3,0,0,repair_complete
17370.162941848448,12,10,2,1,0,failure
17370.475598182486,13,10,3,0,0,repair_complete
17381.793871230926,12,10,2,1,0,failure
17381.98240659346,11,10,1,2,0,failure
17382.180785424855,12,10,2,1,0,repair_complete
17385.397122221548,13,10,3,0,0,repair_complete
17387.56007026345,12,10,2,1,0,failure
17388.607554428036,13,10,3,0,0,repair_complete
17409.70786884922,12,10,2,1,0,failure
17409.95477558904,13,10,3,0,0,repair_complete
17412.718179461783,12,10,2,1,0,failure
17413.02260065141,13,10,3,0,0,repair_complete
17416.334721549243,12,10,2,1,0,failure
17416.972333105125,13,10,3,0,0,repair_complete
17436.343492194697,12,10,2,1,0,failure
17437.29001731268,13,10,3,0,0,repair_complete
17439.268728723644,12,10,2,1,0,failure
17440.306530192283,13,10,3,0,0,repair_complete
17453.03875257129,12,10,2,1,0,failure
17453.33107609712,13,10,3,0,0,repair_complete
17459.63954822779,12,10,2,1,0,failure
17460.014369205324,13,10,3,0,0,repair_complete
17461.788474053625,12,10,2,1,0,failure
17462.123431977467,13,10,3,0,0,repair_complete
17466.75519492835,12,10,2,1,0,failure
17467.469589850156,13,10,3,0,0,repair_complete
17469.378761393076,12,10,2,1,0,failure
17470.280856776895,13,10,3,0,0,repair_complete
17471.30697277846,12,10,2,1,0,failure
17473.37705893212,13,10,3,0,0,repair_complete
17478.86217191315,12,10,2,1,0,failure
17478.98019333165,13,10,3,0,0,repair_complete
17491.673526557784,12,10,2,1,0,failure
17492.208456021923,13,10,3,0,0,repair_complete
17506.945713895566,12,10,2,1,0,failure
17507.058749356143,13,10,3,0,0,repair_complete
17510.51006232363,12,10,2,1,0,failure
17511.050681780573,13,10,3,0,0,repair_complete
17511.941624163024,12,10,2,1,0,failure
17513.361588005202,11,10,1,2,0,failure
17514.765851884073,12,10,2,1,0,repair_complete
17517.056877229003,13,10,3,0,0,repair_complete
17520.521409113346,12,10,2,1,0,failure
17521.18145166072,13,10,3,0,0,repair_complete
17524.090406458483,12,10,2,1,0,failure
17525.45573379736,13,10,3,0,0,repair_complete
17569.73827701351,12,10,2,1,0,failure
17570.281811730623,13,10,3,0,0,repair_complete
17578.42393067149,12,10,2,1,0,failure
17578.77994480702,13,10,3,0,0,repair_complete
17583.41999890233,12,10,2,1,0,failure
17583.556492693617,13,10,3,0,0,repair_complete
17585.163935810913,12,10,2,1,0,failure
17585.231251187,13,10,3,0,0,repair_complete
17590.999326796355,12,10,2,1,0,failure
17591.62487489513,13,10,3,0,0,repair_complete
17592.259004063468,12,10,2,1,0,failure
17592.601448188736,13,10,3,0,0,repair_complete
17626.96153949611,12,10,2,1,0,failure
17629.045081446246,13,10,3,0,0,repair_complete
17634.440634811126,12,10,2,1,0,failure
17635.939240208852,11,10,1,2,0,failure
17635.98712655639,12,10,2,1,0,repair_complete
17637.630812147603,13,10,3,0,0,repair_complete
17666.9071961786,12,10,2,1,0,failure
17668.628883528134,13,10,3,0,0,repair_complete
17670.348348977892,12,10,2,1,0,failure
17670.901322397585,13,10,3,0,0,repair_complete
17680.370983913333,12,10,2,1,0,failure
17680.690981895088,13,10,3,0,0,repair_complete
17689.31624800925,12,10,2,1,0,failure
17690.06230117945,13,10,3,0,0,repair_complete
17700.513298152422,12,10,2,1,0,failure
17702.093224246364,13,10,3,0,0,repair_complete
17729.11303072334,12,10,2,1,0,failure
17732.378676273685,13,10,3,0,0,repair_complete
17738.079803597033,12,10,2,1,0,failure
17738.882641731172,13,10,3,0,0,repair_complete
17740.389723278626,12,10,2,1,0,failure
17740.90976717822,13,10,3,0,0,repair_complete
17745.329947827966,12,10,2,1,0,failure
17746.422681791886,13,10,3,0,0,repair_complete
17746.891032888565,12,10,2,1,0,failure
17747.697279869397,13,10,3,0,0,repair_complete
17749.629046225233,12,10,2,1,0,failure
17750.080697885896,13,10,3,0,0,repair_complete
17753.757852364914,12,10,2,1,0,failure
17753.8048244241,13,10,3,0,0,repair_complete
17755.19322706813,12,10,2,1,0,failure
17758.314339516543,13,10,3,0,0,repair_complete
17758.75275500753,12,10,2,1,0,failure
17760.708789172615,13,10,3,0,0,repair_complete
17772.896759944775,12,10,2,1,0,failure
17774.585410284984,13,10,3,0,0,repair_complete
17811.31034011195,12,10,2,1,0,failure
17811.36901195748,13,10,3,0,0,repair_complete
17812.579309161913,12,10,2,1,0,failure
17812.69222035957,13,10,3,0,0,repair_complete
17815.998800638394,12,10,2,1,0,failure
17818.153045664127,13,10,3,0,0,repair_complete
17849.57490614374,12,10,2,1,0,failure
17852.867629042437,13,10,3,0,0,repair_complete
17865.850379500942,12,10,2,1,0,failure
17867.120367151623,13,10,3,0,0,repair_complete
17877.606354241398,12,10,2,1,0,failure
17878.18015628828,13,10,3,0,0,repair_complete
17883.600710065642,12,10,2,1,0,failure
17885.620539003965,13,10,3,0,0,repair_complete
17889.773114234195,12,10,2,1,0,failure
17889.80042094308,13,10,3,0,0,repair_complete
17910.187302490478,12,10,2,1,0,failure
17910.771527303223,13,10,3,0,0,repair_complete
17915.419812715863,12,10,2,1,0,failure
17915.60823796267,13,10,3,0,0,repair_complete
17927.707632726695,12,10,2,1,0,failure
17929.24018262433,13,10,3,0,0,repair_complete
17941.569305736317,12,10,2,1,0,failure
17942.628709189124,13,10,3,0,0,repair_complete
17946.194619340004,12,10,2,1,0,failure
17946.492925907816,13,10,3,0,0,repair_complete
17946.83147523929,12,10,2,1,0,failure
17948.916406404387,13,10,3,0,0,repair_complete
17958.326075075052,12,10,2,1,0,failure
17959.02366093331,13,10,3,0,0,repair_complete
17961.82478283798,12,10,2,1,0,failure
17962.63539358936,13,10,3,0,0,repair_complete
17976.003886520404,12,10,2,1,0,failure
17976.718561891248,13,10,3,0,0,repair_complete
17982.648847186327,12,10,2,1,0,failure
17983.76682180601,13,10,3,0,0,repair_complete
17985.634471581343,12,10,2,1,0,failure
17985.681446176877,13,10,3,0,0,repair_complete
17987.51419175749,12,10,2,1,0,failure
17988.89767303427,13,10,3,0,0,repair_complete
17989.333250334614,12,10,2,1,0,failure
17990.810039563883,13,10,3,0,0,repair_complete
17993.32590736761,12,10,2,1,0,failure
17995.552188619793,13,10,3,0,0,repair_complete
18021.03563577186,12,10,2,1,0,failure
18022.857022575172,13,10,3,0,0,repair_complete
18031.611104733696,12,10,2,1,0,failure
18031.702216697544,13,10,3,0,0,repair_complete
18033.743850916246,12,10,2,1,0,failure
18035.348474034054,13,10,3,0,0,repair_complete
18047.348765768296,12,10,2,1,0,failure
18048.117212033045,13,10,3,0,0,repair_complete
18051.167569972306,12,10,2,1,0,failure
18051.272384368094,13,10,3,0,0,repair_complete
18062.41345310218,12,10,2,1,0,failure
18063.086406470866,13,10,3,0,0,repair_complete
18077.485449422315,12,10,2,1,0,failure
18077.702027111645,13,10,3,0,0,repair_complete
18096.276473565496,12,10,2,1,0,failure
18096.57048234352,13,10,3,0,0,repair_complete
18106.361305481387,12,10,2,1,0,failure
18107.025017249245,13,10,3,0,0,repair_complete
18124.0320205575,12,10,2,1,0,failure
18124.134466491283,13,10,3,0,0,repair_complete
18129.55456471205,12,10,2,1,0,failure
18129.815992965832,13,10,3,0,0,repair_complete
18130.54742872447,12,10,2,1,0,failure
18130.79178748955,11,10,1,2,0,failure
18130.9315846931,12,10,2,1,0,repair_complete
18132.10665277377,13,10,3,0,0,repair_complete
18169.30657137793,12,10,2,1,0,failure
18169.449015732236,13,10,3,0,0,repair_complete
18172.522152183123,12,10,2,1,0,failure
18172.590214331864,13,10,3,0,0,repair_complete
18191.53395692299,12,10,2,1,0,failure
18192.03082226342,13,10,3,0,0,repair_complete
18207.29812125801,12,10,2,1,0,failure
18207.807443816524,13,10,3,0,0,repair_complete
18210.10000038136,12,10,2,1,0,failure
18210.126334727367,13,10,3,0,0,repair_complete
18224.89086300296,12,10,2,1,0,failure
18227.322923394124,13,10,3,0,0,repair_complete
18227.418315311625,12,10,2,1,0,failure
18227.515242347028,13,10,3,0,0,repair_complete
18233.635233392004,12,10,2,1,0,failure
18234.21666116473,13,10,3,0,0,repair_complete
18235.54219101883,12,10,2,1,0,failure
18236.377908784387,11,10,1,2,0,failure
18237.275419528887,12,10,2,1,0,repair_complete
18237.279475500774,13,10,3,0,0,repair_complete
18243.24931741103,12,10,2,1,0,failure
18243.36576742817,13,10,3,0,0,repair_complete
18262.26985678449,12,10,2,1,0,failure
18263.55387995085,13,10,3,0,0,repair_complete
18295.151132774772,12,10,2,1,0,failure
18295.26947071621,13,10,3,0,0,repair_complete
18323.892047739468,12,10,2,1,0,failure
18325.189282312782,13,10,3,0,0,repair_complete
18339.097396931,12,10,2,1,0,failure
18342.979214427123,11,10,1,2,0,failure
18343.091871722834,12,10,2,1,0,repair_complete
18343.25028655286,11,10,1,2,0,failure
18343.79149740582,12,10,2,1,0,repair_complete
18343.82149872995,13,10,3,0,0,repair_complete
18348.532479356934,12,10,2,1,0,failure
18349.464887141894,13,10,3,0,0,repair_complete
18358.374393528535,12,10,2,1,0,failure
18359.510688511888,13,10,3,0,0,repair_complete
18375.384301450766,12,10,2,1,0,failure
18375.507835897835,13,10,3,0,0,repair_complete
18377.352473040493,12,10,2,1,0,failure
18377.741338480217,11,10,1,2,0,failure
18378.012578011316,12,10,2,1,0,repair_complete
18378.25736233587,11,10,1,2,0,failure
18378.451124931715,12,10,2,1,0,repair_complete
18378.577990215377,11,10,1,2,0,failure
18379.337695028455,12,10,2,1,0,repair_complete
18379.54223144808,13,10,3,0,0,repair_complete
18394.002270390556,12,10,2,1,0,failure
18394.18279307574,13,10,3,0,0,repair_complete
18406.773200242616,12,10,2,1,0,failure
18407.283618600013,13,10,3,0,0,repair_complete
18417.42968774048,12,10,2,1,0,failure
18417.94086149965,13,10,3,0,0,repair_complete
18418.430910198636,12,10,2,1,0,failure
18418.570543018395,13,10,3,0,0,repair_complete
18439.17646482401,12,10,2,1,0,failure
18440.422442307954,13,10,3,0,0,repair_complete
18457.606650048645,12,10,2,1,0,failure
18458.12572078421,13,10,3,0,0,repair_complete
18459.967741799108,12,10,2,1,0,failure
18460.09950839012,11,10,1,2,0,failure
18460.31543364114,12,10,2,1,0,repair_complete
18461.539838173747,13,10,3,0,0,repair_complete
18463.01895683066,12,10,2,1,0,failure
18463.191323766405,13,10,3,0,0,repair_complete
18464.410139757125,12,10,2,1,0,failure
18464.97057648798,13,10,3,0,0,repair_complete
18484.36916884185,12,10,2,1,0,failure
18485.480475315242,13,10,3,0,0,repair_complete
18500.523412710096,12,10,2,1,0,failure
18500.825830148373,13,10,3,0,0,repair_complete
18507.127422138976,12,10,2,1,0,failure
18508.254313871857,13,10,3,0,0,repair_complete
18510.766395927847,12,10,2,1,0,failure
18511.627823785428,13,10,3,0,0,repair_complete
18533.865476681276,12,10,2,1,0,failure
18535.49493625917,13,10,3,0,0,repair_complete
18542.76053094065,12,10,2,1,0,failure
18544.369667069277,13,10,3,0,0,repair_complete
18547.10668128007,12,10,2,1,0,failure
18547.38020402071,13,10,3,0,0,repair_complete
18549.51029413977,12,10,2,1,0,failure
18550.166280382644,13,10,3,0,0,repair_complete
18554.650849376365,12,10,2,1,0,failure
18554.684506343616,13,10,3,0,0,repair_complete
18577.037704796792,12,10,2,1,0,failure
18577.993016605746,13,10,3,0,0,repair_complete
18579.21744554145,12,10,2,1,0,failure
18580.18897268503,11,10,1,2,0,failure
18580.190695252186,12,10,2,1,0,repair_complete
18580.20572434079,13,10,3,0,0,repair_complete
18588.545545621248,12,10,2,1,0,failure
18588.78673190092,11,10,1,2,0,failure
18588.791340448992,12,10,2,1,0,repair_complete
18589.682309154116,13,10,3,0,0,repair_complete
18603.06807584553,12,10,2,1,0,failure
18603.41893405588,13,10,3,0,0,repair_complete
18623.637232380373,12,10,2,1,0,failure
18624.63620649189,13,10,3,0,0,repair_complete
18633.74208347452,12,10,2,1,0,failure
18634.40541775168,13,10,3,0,0,repair_complete
18648.93165164638,12,10,2,1,0,failure
18650.4437950396,13,10,3,0,0,repair_complete
18653.040871873698,12,10,2,1,0,failure
18655.185116820147,13,10,3,0,0,repair_complete
18661.111970076036,12,10,2,1,0,failure
18661.278223077803,13,10,3,0,0,repair_complete
18675.65124133347,12,10,2,1,0,failure
18676.21813442107,13,10,3,0,0,repair_complete
18685.16964924066,12,10,2,1,0,failure
18686.01202678019,13,10,3,0,0,repair_complete
18701.562856363347,12,10,2,1,0,failure
18703.03014180993,13,10,3,0,0,repair_complete
18711.98891949551,12,10,2,1,0,failure
18714.151005576245,13,10,3,0,0,repair_complete
18716.468505859404,12,10,2,1,0,failure
18718.45387087289,13,10,3,0,0,repair_complete
18724.77296535056,12,10,2,1,0,failure
18725.828301866622,13,10,3,0,0,repair_complete
18726.81603505199,12,10,2,1,0,failure
18728.23023710452,13,10,3,0,0,repair_complete
18757.695138383737,12,10,2,1,0,failure
18758.089574485923,13,10,3,0,0,repair_complete
18759.851242711873,12,10,2,1,0,failure
18759.912371802293,13,10,3,0,0,repair_complete
18774.904266264453,12,10,2,1,0,failure
18774.925210328227,11,10,1,2,0,failure
18775.194813303617,12,10,2,1,0,repair_complete
18775.87039036287,13,10,3,0,0,repair_complete
18786.525791451193,12,10,2,1,0,failure
18786.90480440039,13,10,3,0,0,repair_complete
18808.983967126747,12,10,2,1,0,failure
18811.48297214208,13,10,3,0,0,repair_complete
18813.754272116053,12,10,2,1,0,failure
18814.488265590175,13,10,3,0,0,repair_complete
18819.039297010426,12,10,2,1,0,failure
18819.537565580187,13,10,3,0,0,repair_complete
18841.980926605585,12,10,2,1,0,failure
18843.155459668294,13,10,3,0,0,repair_complete
18852.704951985375,12,10,2,1,0,failure
18853.81588556156,13,10,3,0,0,repair_complete
18869.794645172547,12,10,2,1,0,failure
18870.4087037269,13,10,3,0,0,repair_complete
18876.547261826105,12,10,2,1,0,failure
18877.47222574639,13,10,3,0,0,repair_complete
18888.146835075782,12,10,2,1,0,failure
18889.442867895523,13,10,3,0,0,repair_complete
18897.99286584894,12,10,2,1,0,failure
18898.736100988383,13,10,3,0,0,repair_complete
18902.635173138835,12,10,2,1,0,failure
18903.042214109413,13,10,3,0,0,repair_complete
18903.125506022094,12,10,2,1,0,failure
18904.342304962218,13,10,3,0,0,repair_complete
18904.629058505405,12,10,2,1,0,failure
18904.91480160559,13,10,3,0,0,repair_complete
18907.934723602488,12,10,2,1,0,failure
18908.60757846275,13,10,3,0,0,repair_complete
18919.857794011772,12,10,2,1,0,failure
18920.24196515859,13,10,3,0,0,repair_complete
18936.321330560404,12,10,2,1,0,failure
18936.52249061739,13,10,3,0,0,repair_complete
18937.202189963304,12,10,2,1,0,failure
18937.44213803453,13,10,3,0,0,repair_complete
18949.924203521525,12,10,2,1,0,failure
18951.50141523811,13,10,3,0,0,repair_complete
18966.011680159114,12,10,2,1,0,failure
18966.565694897312,13,10,3,0,0,repair_complete
18985.454802983917,12,10,2,1,0,failure
18986.23323775045,13,10,3,0,0,repair_complete
